id,category,secondary_categories,confidence_score,title,company,location,pay,job_type,shift_schedule,last_seen_at,job_url,description,experience_required,requirement_summary,requirement_evidence
89,Customer Support & Service,,7,Bilingual English/German Customer Service Representative,Omnie,Remote,,"Part-time, Permanent",,2026-07-02T21:40:17+00:00,https://ph.indeed.com/viewjob?jk=2ea941b08e507d02,"Description
We are seeking a highly motivated and experienced Bilingual German/English CSR to join our team. In this role, you will be responsible for providing exceptional customer service support while leveraging your expertise in Shopify, ecommerce, logistics, and process improvement. As a CSR, you will play a crucial role in ensuring customer satisfaction and fostering positive relationships with our valued clients.
Responsibilities:
Handle customer inquiries and concerns through various channels, including phone calls, live chat, emails.
Identify opportunities for process improvements and work closely with the management team to implement changes that enhance the overall customer experience.
Provide accurate, timely information to customers regarding order status, shipping, delivery, returns, and refunds.
Collaborate with cross-functional teams to address customer feedback and communicate suggestions for product enhancements or service improvements.
Build and maintain strong relationships with clients, understanding their unique needs and providing personalized support and recommendations.
Maintain detailed records of customer interactions, inquiries, and resolutions in our CRM system.
Collaborate with internal teams to ensure efficient and seamless order processing and delivery.
Stay up to date with product knowledge, industry trends, and best practices in ecommerce and customer service.
Utilize expert knowledge of Shopify and ecommerce platforms to assist customers with their online shopping experience, order placement, and product inquiries.
Troubleshoot and resolve customer issues effectively, always demonstrating empathy and professionalism.
Requirements:
Must be bilingual (can speak both English and German)
In-depth knowledge of Shopify and other ecommerce platforms, including order management, inventory control, and payment processing.
Proven experience (2+ years) as a Customer Service Representative or similar role, in an E-commerce or online retail environment.
Strong understanding of logistics and supply chain management, with the ability to track shipments and resolve delivery issues.
Experience in process improvement and the ability to identify areas for operational efficiency.
Excellent problem-solving and decision-making abilities, with a focus on finding practical and efficient solutions.
Strong attention to detail and organizational skills, ensuring accurate and timely follow-up with customers.
Ability to handle multiple tasks simultaneously and prioritize workload effectively.
Proficiency in using CRM systems and other customer service tools.
Ability to work independently and as part of a team, with a positive attitude and willingness to learn and adapt.
Exceptional communication skills, both written and verbal, with a friendly and professional demeanor.
Qualifications:
Proven experience as an E-Commerce Customer Service Representative or similar customer support role.
Proficiency in using CRM software and other customer service tools.
Excellent communication and interpersonal skills, with the ability to build rapport and trust with customers.
Strong problem-solving skills and a proactive approach to resolving issues.
Empathetic and patient demeanor with a customer-centric mindset.
Ability to multitask, prioritize, and manage time effectively in a remote work environment.
Wage:
TBD
Schedule:
Sat - Mon, 4:00 am - 1:00 pm PST
Application Question(s):
(REQUIREMENT) Please paste the link to your 1-minute voice introduction in German and English here.
Work Location: Remote",yes,Proven experience,"Proven experience (2+ years) as a Customer Service Representative or similar role, in an E-commerce or online retail environment."
88,Healthcare & Medical Admin,,7,Virtual Pathologist,US Biolab Corporation,Remote,"PHP 70,000 - PHP 90,000 a month",Full-time,,2026-07-02T21:40:17+00:00,https://ph.indeed.com/viewjob?jk=5fc6119d967165a8,"We are seeking a highly skilled and detail-oriented Virtual Pathologist to join our remote team. The ideal candidate will bring expertise in histopathology and digital pathology review, ensuring accuracy, efficiency, and quality in specimen analysis.
Key Responsibilities
Perform digital pathology slide reviews (H&E, IHC, and special stains) on scanned whole slide images via secure remote platforms.
Provide tumor content assessment, cell counts, grading/staging, and histopathological interpretation as required for research projects.
Collaborate with internal QA/QC teams to validate specimen quality and support biospecimen acceptance criteria.
Work with cross-functional teams on AI/ML-driven pathology initiatives, providing expert annotations and ground truth labeling.
Maintain compliance with HIPAA, CLIA/CAP standards (where applicable), and US Biolab’s internal quality management system.
Participate in project meetings, providing pathology insights and recommendations to both internal stakeholders and external clients.
Qualifications
Medical Degree (MD/DO) with Board Certification in Pathology (Anatomic/Clinical or Anatomic only).
Minimum 3–5 years of post-residency pathology experience, with a strong background in oncology and tissue diagnostics.
Prior experience in digital pathology platforms (e.g., Aperio, Hamamatsu, PathAI, Paige AI, or similar) preferred.
Familiarity with biospecimen QC parameters (e.g., tumor %, viable tumor cells, necrosis thresholds, etc.).
Strong written and verbal communication skills for clear reporting and collaboration.
Ability to work independently and meet deadlines in a remote setting.
Preferred Skills
Subspecialty training in oncologic pathology (e.g., breast, lung, GI, GU).
Experience supporting clinical trials, CROs, or pharma R&D projects.
Prior involvement in AI/ML pathology projects, ground-truthing, or algorithm validation.
Knowledge of regulatory frameworks (CLIA, CAP, FDA, ICH-GCP).
What We Offer
Flexible remote work environment with secure digital slide access.
Competitive compensation based on experience and project scope.
Opportunity to work with a cutting-edge AI-driven digital pathology platform (PathBox).
Collaboration with leading pharma, biotech, and academic partners.
Supportive, growth-oriented team culture.
How to Apply
Interested candidates should submit:
A current CV/resume
A brief cover letter outlining pathology expertise and digital pathology experience
Proof of active board certification and licensure
Job Type: Full-time
Pay: Php70,000.00 - Php90,000.00 per month
Work Location: Remote",yes,"Minimum 3–5 years of post-residency pathology experience, with a strong background in oncology and tissue diagnostics","Minimum 3–5 years of post-residency pathology experience, with a strong background in oncology and tissue diagnostics."
87,Operations & Project Management,,8,Fire Sprinkler Project Manager (Experienced – 100% Remote),All About Fire Sprinklers LLC,Work from Home,"PHP 133,400 - PHP 203,000 a month","Permanent, Full-time",,2026-07-02T21:40:17+00:00,https://ph.indeed.com/viewjob?jk=43d4026a6ebc7b1f,"Job Summary:
DO NOT APPLY IF YOU DONT HAVE CONSTURCTION BACKGROUND OR FIRE SPRINKLERS.
Family owned & operated business located in Orange County , California we manage multiple projects throughout California.
We are seeking a highly disciplined, experienced Remote Fire Sprinkler Project Manager based in the Philippines who has direct experience working with US-based construction companies. In this role, you will work on US time zones to serve as the vital digital bridge between our clients and our active field crews. You must possess a relentless work ethic, elite English communication skills, and a deep understanding of US construction workflows, safety standards, and project tracking expectations.
Core Performance Expectations
US Market Alignment: Proven ability to communicate smoothly, professionally, and confidently with US-based general contractors, engineers, and field foremen.
Elite Communication: High availability during US business hours with exceptional written and spoken English skills.
Disciplined Project Tracking: Take total digital ownership of project timelines, tracking everyday material leads, submittals, and field progress with extreme accuracy.
Proactive Problem Solving: Identify jobsite bottlenecks or layout conflicts from a distance, immediately orchestrating solutions before they impact the budget.
Uncompromising Work Ethic: Independently drive remote projects to completion with a high level of urgency, personal accountability, and minimal oversight.
Key Responsibilities
Remote Project Execution: Manage multiple life-safety construction projects simultaneously from planning through final inspection using cloud-based tools.
Financial Oversight: Monitor labor and material costs, manage project budgets closely, and process change orders remotely.
Scheduling & Logistics: Build comprehensive project schedules, coordinate equipment deliveries, and optimize field labor allocations.
Code Compliance: Review technical submittals and engineering blueprints to guarantee total alignment with NFPA 13, 14, 20, and local US codes.
Required Qualifications & Experience
US Experience: Minimum of 2+ years specifically managing projects for US-based construction, MEP, or fire protection companies.
Trade Experience: Minimum of 3–5 years of total experience managing commercial or industrial fire sprinkler projects.
Shift Flexibility: Must be fully willing and able to work standard US business hours (Night Shift in the Philippines).
Task Discipline & Software: Proven track record of using remote project management software (e.g., Procore, Bluebeam, MS Project) to meticulously track milestones.
Technical Knowledge: Strong understanding of wet, dry, pre-action, and deluge systems, including fire pump operations.
Blueprint Literacy: Absolute proficiency in reading architectural plans, structural designs, and MEP submittals.
Benefits & Compensation
Salary Range: Competitive monthly salary paid PHP commensurate with your depth of experience.
Work-Life Balance: 100% remote work environment from your home office.
Pay: Php133,400.00 - Php203,000.00 per month
Benefits:
Company Christmas gift
Flexible schedule
Opportunities for promotion
Promotion to permanent employee
Work from home
Work Location: In person",yes,"Minimum of 2+ years specifically managing projects for US-based construction, MEP, or fire protection companies","US Experience: Minimum of 2+ years specifically managing projects for US-based construction, MEP, or fire protection companies."
86,Creative Content & Design,,8,Lead Animation Director / Series Director for Anime Production Studio,KraymerArt,Remote,"PHP 80,000 - PHP 200,000 a month",Permanent,Flextime,2026-07-02T21:40:17+00:00,https://ph.indeed.com/viewjob?jk=24deaf10d4dcbdeb,"Lead Animation Director / Series Director for Anime Production StudioRole Overview
We are hiring a Lead Animation Director / Series Director to lead the creation of an original anime IP for an Australia-based company. You will help build a fully remote animation studio from the ground up, set the visual standard for the series, and guide the team from pre-production through final composition and post-production. This role is best suited for a highly skilled animation leader who can direct a distributed creative team with clarity, consistency, and strong visual judgment.
About the Role
As Lead Animation Director / Series Director, you will own the creative and technical direction of the animation pipeline for an original anime-style production. You will work closely with producers, writers, animators, background artists, compositors, and other production team members to turn scripts into visually compelling, emotionally engaging episodes.
We are building for the long term, so this role will help set the creative foundation, production standards, workflows, and team culture from the beginning. Success in this position means maintaining a high visual quality bar, giving clear feedback, keeping production moving, and building scalable systems that allow a remote team to create strong work consistently. To help us identify thoughtful applicants, please write the word ""seesaw"" in your response to the first screening question on the application page.
What You’ll Do
Direct the full animation pipeline, from storyboarding and animatics through final composition and post-production.
Set and maintain the visual quality standard for the entire series.
Ensure strong character acting, fluid movement, cinematic staging, and consistent art direction across episodes.
Build, manage, and critique a remote team of key animators, inbetweeners, background artists, compositors, and other production artists.
Collaborate with producers and writers to translate scripts into compelling visual storytelling.
Establish efficient workflows for a globally distributed, fully remote animation team.
Review animation work regularly and provide clear, actionable feedback to maintain quality and production speed.
Create standards, references, style guides, and processes that allow the team to scale without losing quality.
Own the creative and technical execution of the animation pipeline from start to finish.
Help shape the creative foundation, production culture, and long-term standards for an original anime IP.
Must-Haves
Proven experience as an Animation Director, Episode Director, Series Director, Lead Key Animator, or similar senior role on high-quality 2D animation or anime-style projects.
Strong portfolio or showreel showing animation direction, storyboarding, visual storytelling, and technical animation ability.
Deep understanding of professional 2D animation pipelines, from storyboard to final composition.
Working knowledge of tools such as Clip Studio Paint, TVPaint, Toon Boom Harmony, After Effects, or related production software.
Solid understanding of anime, manga, webcomics, and webtoons.
Ability to lead, critique, and organize a fully remote creative team.
Clear, direct communication and the ability to give useful creative feedback.
Reliable, consistent, and able to keep production moving.
Available at least 5 days per week.
Comfortable working in an output-focused remote production environment.
Nice-to-Haves
Experience building or scaling an animation team from scratch.
Experience creating production workflows for remote or globally distributed teams.
Familiarity with project management tools for creative production.
Experience with original IP development.
Working knowledge of AI-assisted creative tools and their practical use in production.
Experience adapting or working with webtoon, manga, or comic-style storytelling formats.
Why Work With Us
Fully remote work
Pay raises and bonuses for strong performance
Australia-based company with PH-friendly hours. No graveyard shifts!
Long-term role with full-time potential
Work with a growing e-commerce brand in a fun anime-inspired industry with a strong niche audience
Role-specific opportunity: Lead the visual direction, animation standards, and remote production systems for an original anime IP from the ground up.
How to Apply
Apply today if this role fits your experience, creative strengths, and ideal next step. We would love to hear how you can help us build a high-quality original anime series and lead a remote animation team with clarity and consistency.
Screening Questions:
Describe how you would set up the animation production pipeline for an original anime-style series, from script and storyboard through animatic, key animation, in-betweening, backgrounds, cleanup, color, compositing, review, and final delivery.
Tell us about a 2D animation or anime-style project where you led creative direction, animation direction, episode direction, storyboarding, or a senior animation team. What was your role, what standards did you set, what problems came up, and what decisions did you personally make? Please anonymize sensitive details if needed.
By the end of week 2, what would you need to know to be productive and impactful in this role? Include what you would need to understand about the IP, story, visual references, target quality bar, team structure, tools, pipeline, schedule, review process, and remote communication.
How do you judge whether a scene is working or not? Walk through what you look for across staging, camera, acting, timing, posing, emotional clarity, movement, character consistency, background integration, and final composition.
Imagine we are building a fully remote animation team from scratch. How would you organize artists, review work, give feedback, prevent bottlenecks, maintain visual consistency, and make sure production keeps moving across time zones?
What separates strong anime-style direction from work that only looks “anime-inspired” on the surface? Include examples related to storyboarding, character acting, shot composition, timing, visual language, effects, and emotional rhythm.
Pay: Php80,000.00 - Php200,000.00 per month
Benefits:
Flextime
Pay raise
Work from home
Work Location: Remote",yes,"Proven experience as an Animation Director, Episode Director, Series Director, Lead Key Animator, or similar senior role on high-quality 2D animation or anime-style projec","Proven experience as an Animation Director, Episode Director, Series Director, Lead Key Animator, or similar senior role on high-quality 2D animation or anime-style projects."
85,Sales & Business Development,,12,HIGH-TICKET SALES CLOSER (REMOTE B2B SPECIALIST),Digital Allied Solution,Remote,,Fixed term,Flextime,2026-07-02T21:40:17+00:00,https://ph.indeed.com/viewjob?jk=4f96a964105b4929,"ABOUT THE ROLE
We are searching for an experienced, high-integrity High-Ticket Sales Closer based in the Philippines to take over inbound consultation calls with pre-qualified corporate prospects and close them into our ecosystem packages.
WHAT YOU'LL BE DOING
Inbound Consultations: Navigating diagnostic strategy calls with warm B2B inbound leads.
Value Mapping: Pitching our productized set-up solutions and monthly retainer partnerships to solve prospect constraints.
Pipeline Maintenance: Preserving explicit tracking remarks inside our primary sales pipeline dashboard
REQUIREMENTS
Proven High-Ticket Track Record: Minimum 2+ years of verified experience closing B2B digital services, agency retainers, or SaaS packages in the $3,000 to $8,000+ price tiers.
Consultative & Diagnostic Selling: Deep mastery of consultative discovery frameworks. You must be skilled at uncovering corporate bottlenecks, mapping technical pain points, and selling high-value solutions without relying on outdated, high-pressure tactics.
Pipeline & CRM Mastery: Direct experience working inside HubSpot or GoHighLevel. You must maintain flawless pipeline hygiene, log meticulous discovery data, and manage deal stages accurately.
Elite Communication & Presence: Exceptional command of verbal and written English, paired with a highly professional, authoritative live video presence capable of leading pitches with international business owners and C-suite executives.
Uncompromising Remote Infrastructure: A dedicated, noise-free home office environment equipped with a high-speed fiber connection (25+ Mbps) and active power/internet redundancies (UPS, power station, or backup line) to ensure zero dropouts during high-stakes client pitches.
HOW TO APPLY
Please go to our website: https://digitalalliedsolution.com/careers/
Click the position you are applying for, note the Screening Validation Key, and click the Launch Application Portal at the bottom of the page.
Benefits:
Flextime
Work from home
Work Location: Remote",yes,"Minimum 2+ years of verified experience closing B2B digital services, agency retainers, or SaaS packages in the $3,000 to $8,000+ price tiers","Proven High-Ticket Track Record: Minimum 2+ years of verified experience closing B2B digital services, agency retainers, or SaaS packages in the $3,000 to $8,000+ price tiers."
84,Ecommerce & Marketplace,Marketing & Growth,3,Content Associate (Remote Work),KeaWorld Pte Ltd,Remote,"PHP 27,700 - PHP 30,800 a month","Permanent, Full-time",,2026-07-02T21:40:17+00:00,https://ph.indeed.com/viewjob?jk=c5d6fc6dc3e9041b,"Overview:
Our team is looking for a proactive Content Associate to step in and help spearhead the development, coordination, and execution of our digital campaigns. In this role, you will be a vital link in our creative pipeline, ensuring our brand message rolls out flawlessly across Amazon, Shopify, and our social media channels.
Job Description:
Support campaign planning and design across Amazon, Shopify, social media, and EDM.
Collaborate with Content Strategy Manager and Social Media Manager to create assets that align with brand tone and objectives.
Prepare visual assets (static and light motion graphics) for campaigns and product pages.
Contribute to building and maintaining a content library for reuse and versioning.
Requirements:
1–2 years of experience in marketing, digital content, or design-related roles.
Working knowledge of design tools (e.g., Adobe Creative Suite, Canva, or equivalent).
Strong interest or experience in e-commerce platforms (Amazon, Shopify) and digital marketing.
Analytical mindset with basic skills in interpreting performance data (Excel, Google Analytics, or similar).
Excellent organisational skills with the ability to manage multiple projects simultaneously.
Job Details:
Working Hours: 9:00 AM – 6:00 PM (Monday to Friday)
Tools: Monitask is used for screen and time tracking
Maximum Salary: USD450-500
If you are interested, please accomplish the sample task below and please send your resume to careers.va@keababies.com.
Sample Task - https://forms.gle/rNarUztqGbPt5Ygg6
** This is a simulated exercise for recruitment purposes only. All strategies and data provided will remain confidential and will not be used commercially by the company.
Include the following:
Attach your resume and sample task answers and submit them to the email: careers.va@keababies.com
Title your email: ""I want to be your next Content Associate!""
NOTE: Only shortlisted candidates with the sample task completed will be considered.
Job Type: Full-time
Pay: Php27,700.00 - Php30,800.00 per month
Application Question(s):
Do you have experience in using Adobe Creative Suite, Canva, or other editing tools?
Are you able to analyze heavyset data from Google Analytics, and others?
Experience:
marketing, digital content, or design-related: 1 year (Required)
Work Location: Remote",yes,"marketing, digital content, or design-related: 1 year (Required)","marketing, digital content, or design-related: 1 year (Required)"
83,Marketing & Growth,,10,Marketing Manager,Mega Cat Studios,Work from Home,,Full-time,,2026-07-02T21:40:17+00:00,https://ph.indeed.com/viewjob?jk=6c680b4c42e1e323,"As a Marketing Manager you will be responsible for developing, implementing and executing marketing strategies that drive customer engagement, brand awareness, and business growth. This role requires a deep understanding of market trends, community engagement, and digital marketing techniques to position our games successfully in the market.
Key Responsibilities:
Develop and execute comprehensive marketing strategies to promote products or services.
Plan and manage marketing campaigns across multiple channels, including digital, social media, email, and traditional media.
Conduct market research to identify trends, customer preferences, and competitor strategies.
Oversee content creation and brand messaging to ensure consistency and effectiveness.
Manage and optimize digital marketing efforts, including SEO, PPC, and social media advertising.
Collaborate with sales and product teams to align marketing efforts with business goals.
Analyze campaign performance metrics and adjust strategies accordingly.
Lead, mentor, and coordinate a team of marketing professionals.
Manage budgets, track expenses, and ensure cost-effective marketing initiatives.
Stay updated on industry trends, emerging technologies, and best marketing practices.
Requirements:
Bachelor's degree in Marketing, Business, Communications, or a related field.
Proven experience as a Marketing Manager or in a similar role.
Strong understanding of digital marketing, branding, and campaign management.
Proficiency in marketing tools, analytics platforms, and CRM software.
Excellent leadership, communication, and project management skills.
Ability to analyze data, interpret insights, and make data-driven decisions.
Creativity and a strategic mindset to develop innovative marketing initiatives.
Experience in budgeting and financial planning for marketing activities
Work Shift: 8 hours - EST
Benefits:
Company events
Opportunities for promotion
Work from home
Work Location: Remote",yes,Proven experience as a Marketing Manager or in a similar role,Proven experience as a Marketing Manager or in a similar role.
82,Sales & Business Development,,7,Bid Manager (Remote) | Facilities Services & Business Development Industry,Staffstream,Remote,,Full-time,,2026-07-02T21:40:17+00:00,https://ph.indeed.com/viewjob?jk=2a8022e300386ca2,"Kickstart your career in bid management and help win major contracts through high-quality tender submissions and proposal coordination.
The Opportunity at a Glance
Join a growing organisation in the facilities management and integrated services industry , supporting clients across a range of commercial environments through essential operational services.
We're looking for a Junior Bid Manager who is highly organised, detail-oriented, and passionate about professional writing and business development. This role offers an exciting opportunity to work closely with senior leaders and gain hands-on experience in tender management, proposal development, compliance, research, and stakeholder coordination.
If you enjoy writing, researching, organizing information, and producing polished business documents, this role offers a strong foundation for a long-term career in bid management, sales, marketing, or business development.
How You'll Make an Impact
Assist in the preparation of professional tender submissions and business proposals
Draft, edit, proofread, and format tender responses to ensure accuracy and consistency
Coordinate information gathering from internal stakeholders across multiple departments
Support the development and maintenance of bid libraries, case studies, capability statements, and proposal content
Assist in researching prospective clients, tender opportunities, and market information
Maintain accurate tender records, submission trackers, and supporting documentation
Prepare stakeholder briefings, submission checklists, and supporting materials
Support compliance reviews to ensure submissions meet client requirements
Assist with improving proposal templates, processes, and documentation standards
Contribute to post-tender reviews and continuous improvement initiatives
What We're Looking For – You're the Perfect Fit if You:
Previous experience in:
Tender coordination
Proposal writing
Bid management
Sales administration
Marketing coordination
Experience preparing client-facing business documents
Exposure to:
Facilities management
Property services
Construction
Security services
Commercial services industries
Strong proofreading, editing, and document formatting skills
Experience working within compliance-driven environments
Knowledge of graphic presentation or proposal design principles
Work Schedule & Employment Terms
Monday to Friday | Following AU Business Hours
Remote work setup
Open to PH-based applicants only
Philippine-based employment only
What's Included:
Paid Leave Credits
Government-mandated benefits (SSS, PhilHealth, Pag-IBIG)
Work-from-home equipment provided
All employment is fully compliant with Philippine taxes and government contributions.",yes,"hands-on experience in tender management, proposal development, compliance, research, and stakeholder coordination","This role offers an exciting opportunity to work closely with senior leaders and gain hands-on experience in tender management, proposal development, compliance, research, and stakeholder..."
81,Sales & Business Development,,9,Business Development Partner,Precision Employers,Remote,,Full-time,,2026-07-02T21:40:17+00:00,https://ph.indeed.com/viewjob?jk=f94a90743176e85e,"Business Development Partner
Earn More Than $1,000 Per Month With Performance-Based, Unlimited Commission Potential
Remote | Flexible Schedule | Performance-Based | Unlimited Earnings
About Precision Employers
Precision Employers is building a managed workforce solutions platform designed to help businesses scale with reliable, professionally managed remote staffing support.
We support companies across administrative operations, customer service, logistics, recruiting, insurance, real estate, back-office operations, and other workforce needs. Our goal is to go beyond traditional virtual assistant placement by providing managed staffing solutions that help business owners solve real operational challenges.
We are seeking ambitious, entrepreneurial professionals who want to help build a growing company from the ground floor.
This is not a traditional sales role. This is an opportunity for relationship-driven professionals to identify business needs, open doors, create partnerships, and help shape the future growth of Precision Employers.
Position Overview
The Business Development Partner will be responsible for generating new business opportunities, building relationships with business owners, presenting workforce solutions, and supporting the company’s early-stage growth strategy.
This role is ideal for someone who is self-motivated, comfortable networking, confident speaking with decision-makers, and excited by a performance-based opportunity with unlimited earning potential.
Key Responsibilities
Generate and qualify new business opportunities through cold calling, LinkedIn outreach, referrals, networking, partnerships, and direct prospecting
Conduct lead generation activities focused on businesses in the US, UK, Canada, and Australia markets
Identify potential clients with staffing, operational, administrative, customer service, recruiting, logistics, insurance, real estate, or back-office support needs
Conduct discovery conversations with business owners, executives, and decision-makers
Present Precision Employers’ managed workforce solutions in a clear, consultative, and professional manner
Create customized client proposals based on business needs, workforce requirements, and service scope
Negotiate pricing, terms, service expectations, and next steps with prospective clients
Build and maintain relationships with prospects, referral partners, business owners, and industry contacts
Track leads, follow-ups, proposals, and client conversations to support consistent pipeline development
Assist in developing sales processes, outreach strategies, scripts, proposal templates, messaging, and growth systems
Collaborate with leadership to improve client acquisition, market positioning, and business development strategy
Help shape the company’s future direction as Precision Employers expands
Required Experience and Qualifications
At least 2–3 years of experience in business development, lead generation, sales, staffing, recruiting, consulting, B2B services, appointment setting, or client acquisition
Experience working with or targeting clients in the US, UK, Canada, and/or Australia markets
Strong lead generation experience through cold calling, email outreach, LinkedIn networking, referrals, or other prospecting methods
Excellent verbal and written communication skills
Strong negotiation and relationship-building skills
Comfortable speaking with business owners, executives, and decision-makers Ability to conduct discovery calls and identify client pain points
Ability to create professional proposals and present service solutions
Self-motivated, disciplined, and comfortable working remotely
Entrepreneurial mindset with a desire to help build a company from the ground floor
Strong follow-up skills and ability to manage a sales pipeline independently
Preferred Experience
Experience in staffing, recruiting, virtual assistant services, outsourcing, consulting, BPO, workforce solutions, or professional services
Experience selling or promoting services to small and mid-sized businesses LinkedIn Sales Navigator or LinkedIn networking experience CRM experience is a plus
Experience creating sales scripts, outreach sequences, or proposal documents is a plus
Ideal Candidate
The ideal candidate is a confident communicator, strong prospector, and relationship-driven professional who can open conversations with business owners and convert opportunities into closed clients.
You should be comfortable with cold calling, lead generation, proposal creation, negotiation, and consultative selling. You do not need to come from a traditional corporate sales environment, but you should be motivated by performance-based earnings and excited by the opportunity to help build a growing company.
Compensation
This is a performance-based opportunity with unlimited earning potential.
$1,000 commission for your first five closed clients
Unlimited commission potential after initial client milestones
Opportunity to grow into leadership, management, or full-time roles as the company expands
Ground-floor opportunity to help build a managed workforce solutions company
Why Join Precision Employers?
Precision Employers is building more than a VA company. We are creating a managed workforce solutions platform that helps businesses access reliable talent, improve operations, and scale more efficiently.
This is an opportunity to join early, make a direct impact, and grow with the company. For the right person, this role can evolve into a long-term leadership or full-time growth position as Precision Employers expands.
Work Arrangement
Remote
Flexible schedule
Performance-based compensation
Independent, entrepreneurial role with growth potential
Best Fit For
This role is best suited for professionals who enjoy lead generation, cold calling, networking, relationship-building, consulting with business owners, creating proposals and negotiating opportunities.
It is especially well-suited for individuals with experience in sales, recruiting, staffing, consulting, real estate, insurance, logistics, business operations, or B2B services.
Work Location: Remote",yes,"At least 2–3 years of experience in business development, lead generation, sales, staffing, recruiting, consulting, B2B services, appointment setting, or client acquisition","At least 2–3 years of experience in business development, lead generation, sales, staffing, recruiting, consulting, B2B services, appointment setting, or client acquisition"
80,"Software, Data & IT",,1,Jr. Linux Systems Administrator,WRS Health,Work from Home,,Full-time,,2026-07-02T21:40:17+00:00,https://ph.indeed.com/viewjob?jk=c63c167a139f7b55,"Company Overview
Voted #1 EHR by PC Mag, WRS Health delivers a fully integrated cloud based EMR and practice management solutions to its clients. We bring solutions to physicians by providing constant enhancement of our products and services including EHR, practice management, marketing, patient coordination and billing.
Job Purpose and Role
We are seeking a skilled and motivated Linux/AWS Systems Administrator with a strong background in managing Debian-based systems. The ideal candidate will have a minimum of 3 years of experience in system administration, cloud infrastructure management (preferably in AWS), and automating operations in production environments. You will be responsible for maintaining and improving our infrastructure to ensure high availability, performance, and security.
Key Responsibilities:
Manage, monitor, and maintain Debian-based Linux systems in production environments.
Design, deploy, and maintain cloud infrastructure, primarily in AWS (EC2, IAM, VPC, RDS, S3, CloudWatch, etc.).
Implement and maintain infrastructure automation using tools like Ansible, Terraform, or AWS CDK.
Write and maintain scripts (e.g., Bash, Python) to automate routine operations and enhance system reliability.
Ensure system performance, availability, and security, addressing incidents and resolving issues promptly.
Configure and manage monitoring and logging tools (e.g., Prometheus, Grafana, AWS CloudWatch).
Support containerized environments and orchestration tools (e.g., Docker, ECS, EKS, Fargate).
Collaborate with engineering and development teams to support CI/CD pipelines and deployment workflows.
Maintain proper documentation and version control using Git and ensure best practices are followed.
Qualifications:
3+ years of professional experience as a Linux System Administrator or in a similar role.
Proven experience managing Debian Linux distributions in production environments.
Strong understanding of AWS services (e.g., EC2, IAM, VPC, S3, RDS, CloudWatch).
Hands-on experience with automation tools like Ansible, Terraform, or AWS CDK.
Proficiency in scripting languages such as Bash, Python, or similar.
Familiarity with networking concepts, firewalls, DNS, and load balancers.
Experience with monitoring/logging tools such as Prometheus, Grafana, CloudWatch.
Knowledge of containerization (EKS, Docker, ECS, Fargate) is a plus.
Comfortable with version control systems (e.g., Git).
Preferred Qualifications:
Experience with CI/CD tools like GitLab CI, Jenkins, or GitHub Actions.
Familiarity with high availability and failover strategies in cloud environments.
Exposure to compliance standards (e.g., HIPAA, SOC 2) is a plus.
Full professional proficiency communication and documentation abilities.
Location: Remote
Hours: Available during standard US business hours (9am-5pm EST or 8:30am-4:30pm EST)
This job description is intended to describe the general requirements for the position. It is not a complete statement of duties, responsibilities or requirements. Other duties not listed here may be assigned as necessary to ensure proper operations of the department.
ai9kLr04d0",yes,"minimum of 3 years of experience in system administration, cloud infrastructure management (preferably in AWS), and automating operations in production environments","The ideal candidate will have a minimum of 3 years of experience in system administration, cloud infrastructure management (preferably in AWS), and automating operations in production..."
